,SCHOOL_YEAR,School District Code,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,Revenues/Expenditures,Description,REV_EXP_VALUE,Dollars per FTE
4300,2017-18,625,Chatham County,1056,Gadsden Elementary School,K-12 Expenditures,Transportation,0.0,0.0
4301,2017-18,625,Chatham County,0197,Garden City Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
4302,2017-18,625,Chatham County,0197,Garden City Elementary School,K-12 Expenditures,General Administration,0.0,0.0
4303,2017-18,625,Chatham County,0197,Garden City Elementary School,K-12 Expenditures,Instruction,3431575.57,7301.22
4304,2017-18,625,Chatham County,0197,Garden City Elementary School,K-12 Expenditures,Instructional Support,2680.96,5.7
4305,2017-18,625,Chatham County,0197,Garden City Elementary School,K-12 Expenditures,Maintenance and Operations,263838.73,561.36
4306,2017-18,625,Chatham County,0197,Garden City Elementary School,K-12 Expenditures,Media,128571.99,273.56
4307,2017-18,625,Chatham County,0197,Garden City Elementary School,K-12 Expenditures,Pupil Services,70878.82,150.81
4308,2017-18,625,Chatham County,0197,Garden City Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
4309,2017-18,625,Chatham County,0197,Garden City Elementary School,K-12 Expenditures,School Administration,402963.25,857.37
4310,2017-18,625,Chatham County,0197,Garden City Elementary School,K-12 Expenditures,School food Services,0.0,0.0
4311,2017-18,625,Chatham County,0197,Garden City Elementary School,K-12 Expenditures,Transportation,0.0,0.0
4312,2017-18,625,Chatham County,0194,Georgetown School,K-12 Expenditures,Debt Services,0.0,0.0
4313,2017-18,625,Chatham County,0194,Georgetown School,K-12 Expenditures,General Administration,0.0,0.0
4314,2017-18,625,Chatham County,0194,Georgetown School,K-12 Expenditures,Instruction,5190172.76,7279.34
4315,2017-18,625,Chatham County,0194,Georgetown School,K-12 Expenditures,Instructional Support,1270.0,1.78
4316,2017-18,625,Chatham County,0194,Georgetown School,K-12 Expenditures,Maintenance and Operations,299373.66,419.88
4317,2017-18,625,Chatham County,0194,Georgetown School,K-12 Expenditures,Media,135138.25,189.53
4318,2017-18,625,Chatham County,0194,Georgetown School,K-12 Expenditures,Pupil Services,74610.14,104.64
4319,2017-18,625,Chatham County,0194,Georgetown School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
4320,2017-18,625,Chatham County,0194,Georgetown School,K-12 Expenditures,School Administration,431771.0,605.57
4321,2017-18,625,Chatham County,0194,Georgetown School,K-12 Expenditures,School food Services,0.0,0.0
4322,2017-18,625,Chatham County,0194,Georgetown School,K-12 Expenditures,Transportation,0.0,0.0
4323,2017-18,625,Chatham County,0211,Godley Station School,K-12 Expenditures,Debt Services,0.0,0.0
4324,2017-18,625,Chatham County,0211,Godley Station School,K-12 Expenditures,General Administration,0.0,0.0
4325,2017-18,625,Chatham County,0211,Godley Station School,K-12 Expenditures,Instruction,8848979.07,5479.24
4326,2017-18,625,Chatham County,0211,Godley Station School,K-12 Expenditures,Instructional Support,1908.69,1.18
4327,2017-18,625,Chatham County,0211,Godley Station School,K-12 Expenditures,Maintenance and Operations,560449.61,347.03
4328,2017-18,625,Chatham County,0211,Godley Station School,K-12 Expenditures,Media,169411.52,104.9
4329,2017-18,625,Chatham County,0211,Godley Station School,K-12 Expenditures,Pupil Services,137156.26,84.93
4330,2017-18,625,Chatham County,0211,Godley Station School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
4331,2017-18,625,Chatham County,0211,Godley Station School,K-12 Expenditures,School Administration,709518.89,439.33
4332,2017-18,625,Chatham County,0211,Godley Station School,K-12 Expenditures,School food Services,0.0,0.0
4333,2017-18,625,Chatham County,0211,Godley Station School,K-12 Expenditures,Transportation,0.0,0.0
4334,2017-18,625,Chatham County,2056,Gould Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
4335,2017-18,625,Chatham County,2056,Gould Elementary School,K-12 Expenditures,General Administration,0.0,0.0
4336,2017-18,625,Chatham County,2056,Gould Elementary School,K-12 Expenditures,Instruction,4902040.78,6441.58
4337,2017-18,625,Chatham County,2056,Gould Elementary School,K-12 Expenditures,Instructional Support,997.0,1.31
4338,2017-18,625,Chatham County,2056,Gould Elementary School,K-12 Expenditures,Maintenance and Operations,240697.89,316.29
4339,2017-18,625,Chatham County,2056,Gould Elementary School,K-12 Expenditures,Media,146883.34,193.01
4340,2017-18,625,Chatham County,2056,Gould Elementary School,K-12 Expenditures,Pupil Services,43205.51,56.77
4341,2017-18,625,Chatham County,2056,Gould Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
4342,2017-18,625,Chatham County,2056,Gould Elementary School,K-12 Expenditures,School Administration,354333.02,465.62
4343,2017-18,625,Chatham County,2056,Gould Elementary School,K-12 Expenditures,School food Services,0.0,0.0
4344,2017-18,625,Chatham County,2056,Gould Elementary School,K-12 Expenditures,Transportation,0.0,0.0
4345,2017-18,625,Chatham County,3056,Groves High School,K-12 Expenditures,Debt Services,0.0,0.0
4346,2017-18,625,Chatham County,3056,Groves High School,K-12 Expenditures,General Administration,0.0,0.0
4347,2017-18,625,Chatham County,3056,Groves High School,K-12 Expenditures,Instruction,4093764.54,6288.42
4348,2017-18,625,Chatham County,3056,Groves High School,K-12 Expenditures,Instructional Support,800.0,1.23
4349,2017-18,625,Chatham County,3056,Groves High School,K-12 Expenditures,Maintenance and Operations,521678.08,801.35
4350,2017-18,625,Chatham County,3056,Groves High School,K-12 Expenditures,Media,62981.7,96.75
4351,2017-18,625,Chatham County,3056,Groves High School,K-12 Expenditures,Pupil Services,214184.37,329.01
4352,2017-18,625,Chatham County,3056,Groves High School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
4353,2017-18,625,Chatham County,3056,Groves High School,K-12 Expenditures,School Administration,491869.66,755.56
4354,2017-18,625,Chatham County,3056,Groves High School,K-12 Expenditures,School food Services,0.0,0.0
4355,2017-18,625,Chatham County,3056,Groves High School,K-12 Expenditures,Transportation,0.0,0.0
4356,2017-18,625,Chatham County,4056,Haven Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
4357,2017-18,625,Chatham County,4056,Haven Elementary School,K-12 Expenditures,General Administration,0.0,0.0
4358,2017-18,625,Chatham County,4056,Haven Elementary School,K-12 Expenditures,Instruction,2174285.03,6124.75
4359,2017-18,625,Chatham County,4056,Haven Elementary School,K-12 Expenditures,Instructional Support,114008.58,321.15
4360,2017-18,625,Chatham County,4056,Haven Elementary School,K-12 Expenditures,Maintenance and Operations,290533.22,818.4
4361,2017-18,625,Chatham County,4056,Haven Elementary School,K-12 Expenditures,Media,142073.83,400.21
4362,2017-18,625,Chatham County,4056,Haven Elementary School,K-12 Expenditures,Pupil Services,78088.54,219.97
4363,2017-18,625,Chatham County,4056,Haven Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
4364,2017-18,625,Chatham County,4056,Haven Elementary School,K-12 Expenditures,School Administration,376304.52,1060.01
4365,2017-18,625,Chatham County,4056,Haven Elementary School,K-12 Expenditures,School food Services,0.0,0.0
4366,2017-18,625,Chatham County,4056,Haven Elementary School,K-12 Expenditures,Transportation,0.0,0.0
4367,2017-18,625,Chatham County,1058,Heard Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
4368,2017-18,625,Chatham County,1058,Heard Elementary School,K-12 Expenditures,General Administration,0.0,0.0
4369,2017-18,625,Chatham County,1058,Heard Elementary School,K-12 Expenditures,Instruction,3911809.91,6618.97
4370,2017-18,625,Chatham County,1058,Heard Elementary School,K-12 Expenditures,Instructional Support,1969.14,3.33
4371,2017-18,625,Chatham County,1058,Heard Elementary School,K-12 Expenditures,Maintenance and Operations,250513.68,423.88
4372,2017-18,625,Chatham County,1058,Heard Elementary School,K-12 Expenditures,Media,85107.22,144.01
4373,2017-18,625,Chatham County,1058,Heard Elementary School,K-12 Expenditures,Pupil Services,78347.02,132.57
4374,2017-18,625,Chatham County,1058,Heard Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
4375,2017-18,625,Chatham County,1058,Heard Elementary School,K-12 Expenditures,School Administration,362372.0,613.15
4376,2017-18,625,Chatham County,1058,Heard Elementary School,K-12 Expenditures,School food Services,0.0,0.0
4377,2017-18,625,Chatham County,1058,Heard Elementary School,K-12 Expenditures,Transportation,0.0,0.0
4378,2017-18,625,Chatham County,4058,Hesse School,K-12 Expenditures,Debt Services,0.0,0.0
4379,2017-18,625,Chatham County,4058,Hesse School,K-12 Expenditures,General Administration,0.0,0.0
4380,2017-18,625,Chatham County,4058,Hesse School,K-12 Expenditures,Instruction,6902326.46,5465.02
4381,2017-18,625,Chatham County,4058,Hesse School,K-12 Expenditures,Instructional Support,21977.93,17.4
4382,2017-18,625,Chatham County,4058,Hesse School,K-12 Expenditures,Maintenance and Operations,403900.35,319.79
4383,2017-18,625,Chatham County,4058,Hesse School,K-12 Expenditures,Media,168134.05,133.12
4384,2017-18,625,Chatham County,4058,Hesse School,K-12 Expenditures,Pupil Services,124044.74,98.21
4385,2017-18,625,Chatham County,4058,Hesse School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
4386,2017-18,625,Chatham County,4058,Hesse School,K-12 Expenditures,School Administration,517720.46,409.91
4387,2017-18,625,Chatham County,4058,Hesse School,K-12 Expenditures,School food Services,0.0,0.0
4388,2017-18,625,Chatham County,4058,Hesse School,K-12 Expenditures,Transportation,0.0,0.0
4389,2017-18,625,Chatham County,5058,Hodge Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
4390,2017-18,625,Chatham County,5058,Hodge Elementary School,K-12 Expenditures,General Administration,0.0,0.0
4391,2017-18,625,Chatham County,5058,Hodge Elementary School,K-12 Expenditures,Instruction,2671070.67,5564.73
4392,2017-18,625,Chatham County,5058,Hodge Elementary School,K-12 Expenditures,Instructional Support,5259.47,10.96
4393,2017-18,625,Chatham County,5058,Hodge Elementary School,K-12 Expenditures,Maintenance and Operations,211093.64,439.78
4394,2017-18,625,Chatham County,5058,Hodge Elementary School,K-12 Expenditures,Media,87952.11,183.23
4395,2017-18,625,Chatham County,5058,Hodge Elementary School,K-12 Expenditures,Pupil Services,49360.98,102.84
4396,2017-18,625,Chatham County,5058,Hodge Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
4397,2017-18,625,Chatham County,5058,Hodge Elementary School,K-12 Expenditures,School Administration,358428.46,746.73
4398,2017-18,625,Chatham County,5058,Hodge Elementary School,K-12 Expenditures,School food Services,0.0,0.0
4399,2017-18,625,Chatham County,5058,Hodge Elementary School,K-12 Expenditures,Transportation,0.0,0.0
4400,2017-18,625,Chatham County,1060,Howard Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
4401,2017-18,625,Chatham County,1060,Howard Elementary School,K-12 Expenditures,General Administration,0.0,0.0
4402,2017-18,625,Chatham County,1060,Howard Elementary School,K-12 Expenditures,Instruction,4683212.14,8158.91
4403,2017-18,625,Chatham County,1060,Howard Elementary School,K-12 Expenditures,Instructional Support,247.58,0.43
4404,2017-18,625,Chatham County,1060,Howard Elementary School,K-12 Expenditures,Maintenance and Operations,342463.87,596.63
4405,2017-18,625,Chatham County,1060,Howard Elementary School,K-12 Expenditures,Media,91029.84,158.59
4406,2017-18,625,Chatham County,1060,Howard Elementary School,K-12 Expenditures,Pupil Services,86014.19,149.85
4407,2017-18,625,Chatham County,1060,Howard Elementary School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
4408,2017-18,625,Chatham County,1060,Howard Elementary School,K-12 Expenditures,School Administration,371269.02,646.81
4409,2017-18,625,Chatham County,1060,Howard Elementary School,K-12 Expenditures,School food Services,0.0,0.0
4410,2017-18,625,Chatham County,1060,Howard Elementary School,K-12 Expenditures,Transportation,0.0,0.0
4411,2017-18,625,Chatham County,2060,Hubert Middle School,K-12 Expenditures,Debt Services,0.0,0.0
4412,2017-18,625,Chatham County,2060,Hubert Middle School,K-12 Expenditures,General Administration,0.0,0.0
4413,2017-18,625,Chatham County,2060,Hubert Middle School,K-12 Expenditures,Instruction,3316856.43,6673.76
4414,2017-18,625,Chatham County,2060,Hubert Middle School,K-12 Expenditures,Instructional Support,1715.74,3.45
4415,2017-18,625,Chatham County,2060,Hubert Middle School,K-12 Expenditures,Maintenance and Operations,269521.0,542.3
4416,2017-18,625,Chatham County,2060,Hubert Middle School,K-12 Expenditures,Media,102903.34,207.05
4417,2017-18,625,Chatham County,2060,Hubert Middle School,K-12 Expenditures,Pupil Services,72364.94,145.6
4418,2017-18,625,Chatham County,2060,Hubert Middle School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
4419,2017-18,625,Chatham County,2060,Hubert Middle School,K-12 Expenditures,School Administration,337202.02,678.47
4420,2017-18,625,Chatham County,2060,Hubert Middle School,K-12 Expenditures,School food Services,0.0,0.0
4421,2017-18,625,Chatham County,2060,Hubert Middle School,K-12 Expenditures,Transportation,0.0,0.0
4422,2017-18,625,Chatham County,0411,Islands High School,K-12 Expenditures,Debt Services,0.0,0.0
4423,2017-18,625,Chatham County,0411,Islands High School,K-12 Expenditures,General Administration,0.0,0.0
4424,2017-18,625,Chatham County,0411,Islands High School,K-12 Expenditures,Instruction,5510452.16,5450.5
4425,2017-18,625,Chatham County,0411,Islands High School,K-12 Expenditures,Instructional Support,6156.89,6.09
4426,2017-18,625,Chatham County,0411,Islands High School,K-12 Expenditures,Maintenance and Operations,427958.3,423.3
4427,2017-18,625,Chatham County,0411,Islands High School,K-12 Expenditures,Media,150676.1,149.04
4428,2017-18,625,Chatham County,0411,Islands High School,K-12 Expenditures,Pupil Services,299670.14,296.41
4429,2017-18,625,Chatham County,0411,Islands High School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
4430,2017-18,625,Chatham County,0411,Islands High School,K-12 Expenditures,School Administration,595193.26,588.72
4431,2017-18,625,Chatham County,0411,Islands High School,K-12 Expenditures,School food Services,0.0,0.0
4432,2017-18,625,Chatham County,0411,Islands High School,K-12 Expenditures,Transportation,0.0,0.0
4433,2017-18,625,Chatham County,3060,Isle of Hope School,K-12 Expenditures,Debt Services,0.0,0.0
4434,2017-18,625,Chatham County,3060,Isle of Hope School,K-12 Expenditures,General Administration,0.0,0.0
4435,2017-18,625,Chatham County,3060,Isle of Hope School,K-12 Expenditures,Instruction,4810146.6,6379.5
4436,2017-18,625,Chatham County,3060,Isle of Hope School,K-12 Expenditures,Instructional Support,790.14,1.05
4437,2017-18,625,Chatham County,3060,Isle of Hope School,K-12 Expenditures,Maintenance and Operations,246310.58,326.67
4438,2017-18,625,Chatham County,3060,Isle of Hope School,K-12 Expenditures,Media,137499.21,182.36
4439,2017-18,625,Chatham County,3060,Isle of Hope School,K-12 Expenditures,Pupil Services,131117.14,173.9
4440,2017-18,625,Chatham County,3060,Isle of Hope School,K-12 Expenditures,Renovation and Capital Projects,0.0,0.0
4441,2017-18,625,Chatham County,3060,Isle of Hope School,K-12 Expenditures,School Administration,437880.57,580.74
4442,2017-18,625,Chatham County,3060,Isle of Hope School,K-12 Expenditures,School food Services,0.0,0.0
4443,2017-18,625,Chatham County,3060,Isle of Hope School,K-12 Expenditures,Transportation,0.0,0.0
4444,2017-18,625,Chatham County,5066,Jacob G. Smith Elementary School,K-12 Expenditures,Debt Services,0.0,0.0
4445,2017-18,625,Chatham County,5066,Jacob G. Smith Elementary School,K-12 Expenditures,General Administration,0.0,0.0
4446,2017-18,625,Chatham County,5066,Jacob G. Smith Elementary School,K-12 Expenditures,Instruction,3608563.58,7549.3
4447,2017-18,625,Chatham County,5066,Jacob G. Smith Elementary School,K-12 Expenditures,Instructional Support,1323.75,2.77
4448,2017-18,625,Chatham County,5066,Jacob G. Smith Elementary School,K-12 Expenditures,Maintenance and Operations,218096.61,456.27
